,cluster,id,label,dices_tags,dices_speech_id,text
182,3,338,"Homer, Odyssey 4.492-4.537",inf|nar|res,786,"Ἀτρεΐδη, τί με ταῦτα διείρεαι; οὐδέ τί σε χρὴ ἴδμεναι, οὐδὲ δαῆναι ἐμὸν νόον· οὐδέ σέ φημι δὴν ἄκλαυτον ἔσεσθαι, ἐπὴν ἐὺ πάντα πύθηαι. πολλοὶ μὲν γὰρ τῶν γε δάμεν, πολλοὶ δὲ λίποντο· ἀρχοὶ δʼ αὖ δύο μοῦνοι Ἀχαιῶν χαλκοχιτώνων ἐν νόστῳ ἀπόλοντο· μάχῃ δέ τε καὶ σὺ παρῆσθα. εἷς δʼ ἔτι που ζωὸς κατερύκεται εὐρέι πόντῳ. Αἴας μὲν μετὰ νηυσὶ δάμη δολιχηρέτμοισι. Γυρῇσίν μιν πρῶτα Ποσειδάων ἐπέλασσεν πέτρῃσιν μεγάλῃσι καὶ ἐξεσάωσε θαλάσσης· καί νύ κεν ἔκφυγε κῆρα καὶ ἐχθόμενός περ Ἀθήνῃ, εἰ μὴ ὑπερφίαλον ἔπος ἔκβαλε καὶ μέγʼ ἀάσθη· φῆ ῥʼ ἀέκητι θεῶν φυγέειν μέγα λαῖτμα θαλάσσης. τοῦ δὲ Ποσειδάων μεγάλʼ ἔκλυεν αὐδήσαντος· αὐτίκʼ ἔπειτα τρίαιναν ἑλὼν χερσὶ στιβαρῇσιν ἤλασε Γυραίην πέτρην, ἀπὸ δʼ ἔσχισεν αὐτήν· καὶ τὸ μὲν αὐτόθι μεῖνε, τὸ δὲ τρύφος ἔμπεσε πόντῳ, τῷ ῥʼ Αἴας τὸ πρῶτον ἐφεζόμενος μέγʼ ἀάσθη· τὸν δʼ ἐφόρει κατὰ πόντον ἀπείρονα κυμαίνοντα. ὣς ὁ μὲν ἔνθʼ ἀπόλωλεν, ἐπεὶ πίεν ἁλμυρὸν ὕδωρ. σὸς δέ που ἔκφυγε κῆρας ἀδελφεὸς ἠδʼ ὑπάλυξεν ἐν νηυσὶ γλαφυρῇσι· σάωσε δὲ πότνια Ἥρη. ἀλλʼ ὅτε δὴ τάχʼ ἔμελλε Μαλειάων ὄρος αἰπὺ ἵξεσθαι, τότε δή μιν ἀναρπάξασα θύελλα πόντον ἐπʼ ἰχθυόεντα φέρεν βαρέα στενάχοντα, ἀγροῦ ἐπʼ ἐσχατιήν, ὅθι δώματα ναῖε Θυέστης τὸ πρίν, ἀτὰρ τότʼ ἔναιε Θυεστιάδης Αἴγισθος. ἀλλʼ ὅτε δὴ καὶ κεῖθεν ἐφαίνετο νόστος ἀπήμων, ἂψ δὲ θεοὶ οὖρον στρέψαν, καὶ οἴκαδʼ ἵκοντο, ἦ τοι ὁ μὲν χαίρων ἐπεβήσετο πατρίδος αἴης καὶ κύνει ἁπτόμενος ἣν πατρίδα· πολλὰ δʼ ἀπʼ αὐτοῦ δάκρυα θερμὰ χέοντʼ, ἐπεὶ ἀσπασίως ἴδε γαῖαν. τὸν δʼ ἄρʼ ἀπὸ σκοπιῆς εἶδε σκοπός, ὅν ῥα καθεῖσεν Αἴγισθος δολόμητις ἄγων, ὑπὸ δʼ ἔσχετο μισθὸν χρυσοῦ δοιὰ τάλαντα· φύλασσε δʼ ὅ γʼ εἰς ἐνιαυτόν, μή ἑ λάθοι παριών, μνήσαιτο δὲ θούριδος ἀλκῆς. βῆ δʼ ἴμεν ἀγγελέων πρὸς δώματα ποιμένι λαῶν. αὐτίκα δʼ Αἴγισθος δολίην ἐφράσσατο τέχνην· κρινάμενος κατὰ δῆμον ἐείκοσι φῶτας ἀρίστους εἷσε λόχον, ἑτέρωθι δʼ ἀνώγει δαῖτα πένεσθαι. αὐτὰρ ὁ βῆ καλέων Ἀγαμέμνονα, ποιμένα λαῶν ἵπποισιν καὶ ὄχεσφιν, ἀεικέα μερμηρίζων. τὸν δʼ οὐκ εἰδότʼ ὄλεθρον ἀνήγαγε καὶ κατέπεφνεν δειπνίσσας, ὥς τίς τε κατέκτανε βοῦν ἐπὶ φάτνῃ. οὐδέ τις Ἀτρεΐδεω ἑτάρων λίπεθʼ οἵ οἱ ἕποντο, οὐδέ τις Αἰγίσθου, ἀλλʼ ἔκταθεν ἐν μεγάροισιν."
183,4,175,"Homer, Iliad 11.656-11.803",del|nar|per|que,314,"ἐστιν ἑταίρου. εἰ δέ τινα φρεσὶν ᾗσι θεοπροπίην ἀλεείνει καί τινά οἱ πὰρ Ζηνὸς ἐπέφραδε πότνια μήτηρ, ἀλλὰ σέ περ προέτω, ἅμα δʼ ἄλλος λαὸς ἑπέσθω Μυρμιδόνων, αἴ κέν τι φόως Δαναοῖσι γένηαι· καί τοι τεύχεα καλὰ δότω πόλεμον δὲ φέρεσθαι, αἴ κέ σε τῷ εἴσκοντες ἀπόσχωνται πολέμοιο Τρῶες, ἀναπνεύσωσι δʼ ἀρήϊοι υἷες Ἀχαιῶν τειρόμενοι· ὀλίγη δέ τʼ ἀνάπνευσις πολέμοιο. ῥεῖα δέ κʼ ἀκμῆτες κεκμηότας ἄνδρας ἀϋτῇ ὤσαισθε προτὶ ἄστυ νεῶν ἄπο καὶ κλισιάων."
184,4,613,"Homer, Iliad 16.21-16.45",inf|lam|res,421,"ἐστὶν ἀπηνής. εἰ δέ τινα φρεσὶ σῇσι θεοπροπίην ἀλεείνεις καί τινά τοι πὰρ Ζηνὸς ἐπέφραδε πότνια μήτηρ, ἀλλʼ ἐμέ περ πρόες ὦχʼ, ἃμα δʼ ἄλλον λαὸν ὄπασσον Μυρμιδόνων, ἤν πού τι φόως Δαναοῖσι γένωμαι. δὸς δέ μοι ὤμοιιν τὰ σὰ τεύχεα θωρηχθῆναι, αἴ κʼ ἐμὲ σοὶ ἴσκοντες ἀπόσχωνται πολέμοιο Τρῶες, ἀναπνεύσωσι δʼ Ἀρήϊοι υἷες Ἀχαιῶν τειρόμενοι· ὀλίγη δέ τʼ ἀνάπνευσις πολέμοιο. ῥεῖα δέ κʼ ἀκμῆτες κεκμηότας ἄνδρας ἀϋτῇ ὤσαιμεν προτὶ ἄστυ νεῶν ἄπο καὶ κλισιάων."
185,5,175,"Homer, Iliad 11.656-11.803",del|nar|per|que,314,"τέκνον ἐμὸν γενεῇ μὲν ὑπέρτερός ἐστιν Ἀχιλλεύς, πρεσβύτερος δὲ σύ ἐσσι· βίῃ δʼ ὅ γε πολλὸν ἀμείνων. ἀλλʼ εὖ οἱ φάσθαι πυκινὸν ἔπος ἠδʼ ὑποθέσθαι καί οἱ σημαίνειν· ὃ δὲ πείσεται εἰς ἀγαθόν περ. "
186,5,177,"Homer, Iliad 11.786-11.789",del|ins,315,"τέκνον ἐμὸν γενεῇ μὲν ὑπέρτερός ἐστιν Ἀχιλλεύς, πρεσβύτερος δὲ σύ ἐσσι· βίῃ δʼ ὅ γε πολλὸν ἀμείνων. ἀλλʼ εὖ οἱ φάσθαι πυκινὸν ἔπος ἠδʼ ὑποθέσθαι καί οἱ σημαίνειν· ὃ δὲ πείσεται εἰς ἀγαθόν περ."
187,6,175,"Homer, Iliad 11.656-11.803",del|nar|per|que,314,"ἄριστοι ἐν νηυσὶν κέαται βεβλημένοι οὐτάμενοί τε. βέβληται μὲν ὃ Τυδεΐδης κρατερὸς Διομήδης, οὔτασται δʼ Ὀδυσεὺς δουρὶ κλυτὸς ἠδʼ Ἀγαμέμνων· βέβληται δὲ καὶ Εὐρύπυλος κατὰ μηρὸν ὀϊστῷ· "
188,6,613,"Homer, Iliad 16.21-16.45",inf|lam|res,421,"ἄριστοι, ἐν νηυσὶν κέαται βεβλημένοι οὐτάμενοί τε. βέβληται μὲν ὃ Τυδεΐδης κρατερὸς Διομήδης, οὔτασται δʼ Ὀδυσεὺς δουρικλυτὸς ἠδʼ Ἀγαμέμνων, βέβληται δὲ καὶ Εὐρύπυλος κατὰ μηρὸν ὀϊστῷ. "
189,8,30,"Homer, Iliad 9.225-9.306",del|gre|inf|nar|per,240,ὦ πέπον ἦ μὲν σοί γε πατὴρ ἐπετέλλετο Πηλεὺς ἤματι τῷ ὅτε σʼ ἐκ Φθίης Ἀγαμέμνονι 
190,8,175,"Homer, Iliad 11.656-11.803",del|nar|per|que,314,ὦ πέπον ἦ μὲν σοί γε Μενοίτιος ὧδʼ ἐπέτελλεν ἤματι τῷ ὅτε σʼ ἐκ Φθίης Ἀγαμέμνονι 
191,9,175,"Homer, Iliad 11.656-11.803",del|nar|per|que,314,τίς δʼ οἶδʼ εἴ κέν οἱ σὺν δαίμονι θυμὸν ὀρίναις παρειπών; ἀγαθὴ δὲ παραίφασίς ἐστιν ἑταίρου. 
192,9,356,"Homer, Iliad 15.399-15.404",del,407,τίς δʼ οἶδʼ εἴ κέν οἱ σὺν δαίμονι θυμὸν ὀρίνω παρειπών; ἀγαθὴ δὲ παραίφασίς ἐστιν ἑταίρου.
193,10,30,"Homer, Iliad 9.225-9.306",del|gre|inf|nar|per,240,"ὣς ἐπέτελλʼ ὃ γέρων, σὺ δὲ λήθεαι· ἀλλʼ ἔτι καὶ νῦν παύεʼ, "
194,10,175,"Homer, Iliad 11.656-11.803",del|nar|per|que,314,"ὣς ἐπέτελλʼ ὃ γέρων, σὺ δὲ λήθεαι· ἀλλʼ ἔτι καὶ νῦν ταῦτʼ "
195,12,355,"Homer, Odyssey 4.663-4.672",inf,795,ἦ μέγα ἔργον ὑπερφιάλως ἐτελέσθη Τηλεμάχῳ ὁδὸς ἥδε· φάμεν δέ οἱ οὐ τελέεσθαι. 
196,12,479,"Homer, Odyssey 16.346-16.350",del,1092,ἦ μέγα ἔργον ὑπερφιάλως τετέλεσται Τηλεμάχῳ ὁδὸς ἥδε· φάμεν δέ οἱ οὐ τελέεσθαι. 
197,13,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"Εὐρύλοχʼ, ἦ τοι μὲν σὺ μένʼ αὐτοῦ τῷδʼ ἐνὶ χώρῳ ἔσθων καὶ πίνων κοίλῃ παρὰ νηὶ μελαίνῃ· αὐτὰρ ἐγὼν εἶμι, κρατερὴ δέ μοι ἔπλετʼ ἀνάγκη. "
198,13,1036,"Homer, Odyssey 10.271-10.273",del,919,"Εὐρύλοχʼ, ἦ τοι μὲν σὺ μένʼ αὐτοῦ τῷδʼ ἐνὶ χώρῳ ἔσθων καὶ πίνων κοίλῃ παρὰ νηὶ μελαίνῃ· αὐτὰρ ἐγὼν εἶμι, κρατερὴ δέ μοι ἔπλετʼ ἀνάγκη."
199,14,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"κέκλυτέ μευ μύθων, κακά περ πάσχοντες ἑταῖροι· ὦ φίλοι, οὐ γάρ τʼ ἴδμεν, ὅπῃ ζόφος οὐδʼ ὅπῃ ἠώς, οὐδʼ ὅπῃ ἠέλιος φαεσίμβροτος εἶσʼ ὑπὸ γαῖαν, οὐδʼ ὅπῃ ἀννεῖται· ἀλλὰ φραζώμεθα θᾶσσον εἴ τις ἔτʼ ἔσται μῆτις. ἐγὼ δʼ οὔκ οἴομαι εἶναι. εἶδον γὰρ σκοπιὴν ἐς παιπαλόεσσαν ἀνελθὼν νῆσον, τὴν πέρι πόντος ἀπείριτος ἐστεφάνωται· αὐτὴ δὲ χθαμαλὴ κεῖται· καπνὸν δʼ ἐνὶ μέσσῃ ἔδρακον ὀφθαλμοῖσι διὰ δρυμὰ πυκνὰ καὶ ὕλην. "
200,14,1029,"Homer, Odyssey 10.189-10.197",del,915,"κέκλυτέ μευ μύθων, κακά περ πάσχοντες ἑταῖροι· ὦ φίλοι, οὐ γάρ τʼ ἴδμεν, ὅπῃ ζόφος οὐδʼ ὅπῃ ἠώς, οὐδʼ ὅπῃ ἠέλιος φαεσίμβροτος εἶσʼ ὑπὸ γαῖαν, οὐδʼ ὅπῃ ἀννεῖται· ἀλλὰ φραζώμεθα θᾶσσον εἴ τις ἔτʼ ἔσται μῆτις. ἐγὼ δʼ οὔκ οἴομαι εἶναι. εἶδον γὰρ σκοπιὴν ἐς παιπαλόεσσαν ἀνελθὼν νῆσον, τὴν πέρι πόντος ἀπείριτος ἐστεφάνωται· αὐτὴ δὲ χθαμαλὴ κεῖται· καπνὸν δʼ ἐνὶ μέσσῃ ἔδρακον ὀφθαλμοῖσι διὰ δρυμὰ πυκνὰ καὶ ὕλην."
201,15,199,"Homer, Iliad 1.37-1.42",pra|req,3,"κλῦθί μευ ἀργυρότοξʼ, ὃς Χρύσην ἀμφιβέβηκας Κίλλάν τε ζαθέην Τενέδοιό τε ἶφι "
202,15,1339,"Homer, Iliad 1.451-1.456",pra|req,27,"κλῦθί μευ ἀργυρότοξʼ, ὃς Χρύσην ἀμφιβέβηκας Κίλλαν τε ζαθέην Τενέδοιό τε ἶφι "
203,16,614,"Homer, Iliad 16.49-16.100",com|del|ins,422,"κούρην ἣν ἄρα μοι γέρας ἔξελον υἷες Ἀχαιῶν, δουρὶ δʼ ἐμῷ κτεάτισσα πόλιν εὐτείχεα πέρσας, τὴν ἂψ ἐκ χειρῶν ἕλετο κρείων Ἀγαμέμνων "
204,16,701,"Homer, Iliad 18.429-18.461",nar|req,503,"κούρην ἣν ἄρα οἱ γέρας ἔξελον υἷες Ἀχαιῶν, τὴν ἂψ ἐκ χειρῶν ἕλετο κρείων Ἀγαμέμνων. "
205,17,201,"Homer, Iliad 12.310-12.328",del|exh,324,"οὐ μὰν ἀκλεέες Λυκίην κάτα κοιρανέουσιν ἡμέτεροι βασιλῆες, ἔδουσί τε πίονα μῆλα οἶνόν τʼ ἔξαιτον μελιηδέα· ἀλλʼ ἄρα καὶ ἲς ἐσθλή, ἐπεὶ Λυκίοισι μέτα πρώτοισι μάχονται. "
206,17,202,"Homer, Iliad 12.318-12.321",inf,325,"οὐ μὰν ἀκλεέες Λυκίην κάτα κοιρανέουσιν ἡμέτεροι βασιλῆες, ἔδουσί τε πίονα μῆλα οἶνόν τʼ ἔξαιτον μελιηδέα· ἀλλʼ ἄρα καὶ ἲς ἐσθλή, ἐπεὶ Λυκίοισι μέτα πρώτοισι μάχονται."
207,18,454,"Homer, Odyssey 16.23-16.29",inv,1067,"ἦλθες, Τηλέμαχε, γλυκερὸν φάος. οὔ σʼ ἔτʼ ἐγώ γε ὄψεσθαι ἐφάμην, ἐπεὶ ᾤχεο νηῒ Πύλονδε. "
208,18,489,"Homer, Odyssey 17.41-17.44",que,1102,"ἦλθες, Τηλέμαχε, γλυκερὸν φάος. οὔ σʼ ἔτʼ ἐγώ γε ὄψεσθαι ἐφάμην, ἐπεὶ ᾤχεο νηῒ Πύλονδε "
209,19,621,"Homer, Iliad 16.269-16.274",del|exh,427,"γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων ἣν ἄτην, ὅ τʼ ἄριστον Ἀχαιῶν οὐδὲν ἔτισεν."
210,19,1341,"Homer, Iliad 1.365-1.412",lam|nar|req,24,γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων ἣν ἄτην ὅ τʼ ἄριστον Ἀχαιῶν οὐδὲν ἔτισεν.
211,20,1254,"Homer, Odyssey 22.356-22.360",com|per,1301,"ἴσχεο μηδέ τι τοῦτον ἀναίτιον οὔταε χαλκῷ· καὶ κήρυκα Μέδοντα σαώσομεν, ὅς τέ μευ αἰεὶ οἴκῳ ἐν ἡμετέρῳ κηδέσκετο παιδὸς ἐόντος, εἰ δὴ μή μιν ἔπεφνε Φιλοίτιος ἠὲ συβώτης, ἠὲ σοὶ ἀντεβόλησεν ὀρινομένῳ κατὰ δῶμα."
212,20,1255,"Homer, Odyssey 22.356-22.360",del,1302,"ἴσχεο μηδέ τι τοῦτον ἀναίτιον οὔταε χαλκῷ· καὶ κήρυκα Μέδοντα σαώσομεν, ὅς τέ μευ αἰεὶ οἴκῳ ἐν ἡμετέρῳ κηδέσκετο παιδὸς ἐόντος, εἰ δὴ μή μιν ἔπεφνε Φιλοίτιος ἠὲ συβώτης, ἠὲ σοὶ ἀντεβόλησεν ὀρινομένῳ κατὰ δῶμα."
213,21,34,"Homer, Iliad 9.308-9.429",del|des|lau|nar|req,242,ἐπεὶ οὐκ ἄρα τις χάρις ἦεν μάρνασθαι δηΐοισιν ἐπʼ ἀνδράσι νωλεμὲς αἰεί. 
214,21,650,"Homer, Iliad 17.142-17.168",cha|del|tau,452,ἐπεὶ οὐκ ἄρα τις χάρις ἦεν μάρνασθαι δηΐοισιν ἐπʼ ἀνδράσι νωλεμὲς αἰεί. 
215,22,1107,"Homer, Odyssey 11.378-12.453",nar,957,"Ζεῦ πάτερ ἠδʼ ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες, ἦ με μάλʼ εἰς ἄτην κοιμήσατε νηλέι ὕπνῳ. οἱ δʼ ἕταροι μέγα ἔργον ἐμητίσαντο μένοντες. "
216,22,1160,"Homer, Odyssey 12.371-12.373",lam,981,"Ζεῦ πάτερ ἠδʼ ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες, ἦ με μάλʼ εἰς ἄτην κοιμήσατε νηλέι ὕπνῳ. οἱ δʼ ἕταροι μέγα ἔργον ἐμητίσαντο μένοντες."
217,23,427,"Homer, Odyssey 15.180-15.181",des|lau|pra,1040,"οὕτω νῦν Ζεὺς θείη, ἐρίγδουπος πόσις Ἥρης· τῷ κέν τοι καὶ κεῖθι θεῷ ὣς εὐχετοῴμην."
218,23,970,"Homer, Odyssey 8.464-8.468",des|pra,886,"οὕτω νῦν Ζεὺς θείη, ἐρίγδουπος πόσις Ἥρης, οἴκαδέ τʼ ἐλθέμεναι καὶ νόστιμον ἦμαρ ἰδέσθαι· τῷ κέν τοι καὶ κεῖθι θεῷ ὣς εὐχετοῴμην "
219,24,697,"Homer, Iliad 18.385-18.387",que,499,"αἰδοίη τε φίλη τε; πάρος γε μὲν οὔ τι θαμίζεις. ἀλλʼ ἕπεο προτέρω, ἵνα τοι πὰρ ξείνια θείω."
220,24,826,"Homer, Odyssey 5.87-5.91",gre|inv|que,813,"αἰδοῖός τε φίλος τε; πάρος γε μὲν οὔ τι θαμίζεις. αὔδα ὅ τι φρονέεις· τελέσαι δέ με θυμὸς ἄνωγεν, εἰ δύναμαι τελέσαι γε καὶ εἰ τετελεσμένον ἐστίν. ἀλλʼ ἕπεο προτέρω, ἵνα τοι πὰρ ξείνια θείω."
221,25,697,"Homer, Iliad 18.385-18.387",que,499,τίπτε Θέτι τανύπεπλε ἱκάνεις ἡμέτερον δῶ αἰδοίη τε φίλη τε; πάρος γε μὲν οὔ τι θαμίζεις. 
222,25,700,"Homer, Iliad 18.424-18.427",que,502,τίπτε Θέτι τανύπεπλε ἱκάνεις ἡμέτερον δῶ αἰδοίη τε φίλη τε; πάρος γε μὲν οὔ τι θαμίζεις. 
223,26,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"διογενὲς Λαερτιάδη, πολυμήχανʼ Ὀδυσσεῦ, τίπτʼ αὖτʼ, ὦ δύστηνε, λιπὼν φάος ἠελίοιο ἤλυθες, ὄφρα ἴδῃ νέκυας καὶ ἀτερπέα χῶρον; ἀλλʼ ἀποχάζεο βόθρου, ἄπισχε δὲ φάσγανον ὀξύ, αἵματος ὄφρα πίω καί τοι νημερτέα εἴπω. "
224,26,1076,"Homer, Odyssey 11.92-11.96",que,942,"διογενὲς Λαερτιάδη, πολυμήχανʼ Ὀδυσσεῦ, τίπτʼ αὖτʼ, ὦ δύστηνε, λιπὼν φάος ἠελίοιο ἤλυθες, ὄφρα ἴδῃ νέκυας καὶ ἀτερπέα χῶρον; ἀλλʼ ἀποχάζεο βόθρου, ἄπισχε δὲ φάσγανον ὀξύ, αἵματος ὄφρα πίω καί τοι νημερτέα εἴπω."
225,27,1107,"Homer, Odyssey 11.378-12.453",nar,957,"δεῦρʼ ἄγʼ ἰών, πολύαινʼ Ὀδυσεῦ, μέγα κῦδος Ἀχαιῶν, νῆα κατάστησον, ἵνα νωιτέρην ὄπ ἀκούσῃς. οὐ γάρ πώ τις τῇδε παρήλασε νηὶ μελαίνῃ, πρίν γʼ ἡμέων μελίγηρυν ἀπὸ στομάτων ὄπʼ ἀκοῦσαι, ἀλλʼ ὅ γε τερψάμενος νεῖται καὶ πλείονα εἰδώς. ἴδμεν γάρ τοι πάνθʼ ὅσʼ ἐνὶ Τροίῃ εὐρείῃ Ἀργεῖοι Τρῶές τε θεῶν ἰότητι μόγησαν, ἴδμεν δʼ, ὅσσα γένηται ἐπὶ χθονὶ πουλυβοτείρῃ. "
226,27,1146,"Homer, Odyssey 12.184-12.191",per,974,"δεῦρʼ ἄγʼ ἰών, πολύαινʼ Ὀδυσεῦ, μέγα κῦδος Ἀχαιῶν, νῆα κατάστησον, ἵνα νωιτέρην ὄπ ἀκούσῃς. οὐ γάρ πώ τις τῇδε παρήλασε νηὶ μελαίνῃ, πρίν γʼ ἡμέων μελίγηρυν ἀπὸ στομάτων ὄπʼ ἀκοῦσαι, ἀλλʼ ὅ γε τερψάμενος νεῖται καὶ πλείονα εἰδώς. ἴδμεν γάρ τοι πάνθʼ ὅσʼ ἐνὶ Τροίῃ εὐρείῃ Ἀργεῖοι Τρῶές τε θεῶν ἰότητι μόγησαν, ἴδμεν δʼ, ὅσσα γένηται ἐπὶ χθονὶ πουλυβοτείρῃ."
227,28,16,"Homer, Iliad 9.17-9.28",del|ora,232,"ὦ φίλοι Ἀργείων ἡγήτορες ἠδὲ μέδοντες Ζεύς με μέγα Κρονίδης ἄτῃ ἐνέδησε βαρείῃ σχέτλιος, ὃς τότε μέν μοι ὑπέσχετο καὶ κατένευσεν Ἴλιον ἐκπέρσαντʼ εὐτείχεον ἀπονέεσθαι, νῦν δὲ κακὴν ἀπάτην βουλεύσατο, καί με κελεύει δυσκλέα Ἄργος ἱκέσθαι, ἐπεὶ πολὺν ὤλεσα λαόν. οὕτω που Διὶ μέλλει ὑπερμενέϊ φίλον εἶναι, ὃς δὴ πολλάων πολίων κατέλυσε κάρηνα ἠδʼ ἔτι καὶ λύσει· τοῦ γὰρ κράτος ἐστὶ μέγιστον. "
228,28,1352,"Homer, Iliad 2.110-2.141",del|nar,42,"ὦ φίλοι ἥρωες Δαναοὶ θεράποντες Ἄρηος Ζεύς με μέγα Κρονίδης ἄτῃ ἐνέδησε βαρείῃ, σχέτλιος, ὃς πρὶν μέν μοι ὑπέσχετο καὶ κατένευσεν Ἴλιον ἐκπέρσαντʼ εὐτείχεον ἀπονέεσθαι, νῦν δὲ κακὴν ἀπάτην βουλεύσατο, καί με κελεύει δυσκλέα Ἄργος ἱκέσθαι, ἐπεὶ πολὺν ὤλεσα λαόν. οὕτω που Διὶ μέλλει ὑπερμενέϊ φίλον εἶναι, ὃς δὴ πολλάων πολίων κατέλυσε κάρηνα ἠδʼ ἔτι καὶ λύσει· τοῦ γὰρ κράτος ἐστὶ μέγιστον. "
229,29,16,"Homer, Iliad 9.17-9.28",del|ora,232,ἀλλʼ ἄγεθʼ ὡς ἂν ἐγὼ εἴπω πειθώμεθα πάντες· φεύγωμεν σὺν νηυσὶ φίλην ἐς πατρίδα γαῖαν· οὐ γὰρ ἔτι Τροίην αἱρήσομεν εὐρυάγυιαν.
230,29,1352,"Homer, Iliad 2.110-2.141",del|nar,42,ἀλλʼ ἄγεθʼ ὡς ἂν ἐγὼ εἴπω πειθώμεθα πάντες· φεύγωμεν σὺν νηυσὶ φίλην ἐς πατρίδα γαῖαν· οὐ γὰρ ἔτι Τροίην αἱρήσομεν εὐρυάγυιαν.
231,30,564,"Homer, Odyssey 18.327-18.336",vit|war,1176,"ἀγορεύεις, θαρσαλέως πολλοῖσι μετʼ ἀνδράσιν, οὐδέ τι θυμῷ ταρβεῖς· ἦ ῥά σε οἶνος ἔχει φρένας, ἤ νύ τοι αἰεὶ τοιοῦτος νόος ἐστίν· ὃ καὶ μεταμώνια βάζεις. ἦ ἀλύεις, ὅτι Ἶρον ἐνίκησας τὸν ἀλήτην; "
232,30,569,"Homer, Odyssey 18.389-18.393",thr|vit,1181,"ἀγορεύεις θαρσαλέως πολλοῖσι μετʼ ἀνδράσιν, οὐδέ τι θυμῷ ταρβεῖς· ἦ ῥά σε οἶνος ἔχει φρένας, ἤ νύ τοι αἰεὶ τοιοῦτος νόος ἐστίν· ὃ καὶ μεταμώνια βάζεις. ἦ ἀλύεις, ὅτι Ἶρον ἐνίκησας τὸν ἀλήτην;"
233,31,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"μῆτερ ἐμή, τί νύ μʼ οὐ μίμνεις ἑλέειν μεμαῶτα, ὄφρα καὶ εἰν Ἀίδαο φίλας περὶ χεῖρε βαλόντε ἀμφοτέρω κρυεροῖο τεταρπώμεσθα γόοιο; ἦ τί μοι εἴδωλον τόδʼ ἀγαυὴ Περσεφόνεια ὤτρυνʼ, ὄφρʼ ἔτι μᾶλλον ὀδυρόμενος στεναχίζω; "
234,31,1090,"Homer, Odyssey 11.210-11.214",que,949,"μῆτερ ἐμή, τί νύ μʼ οὐ μίμνεις ἑλέειν μεμαῶτα, ὄφρα καὶ εἰν Ἀίδαο φίλας περὶ χεῖρε βαλόντε ἀμφοτέρω κρυεροῖο τεταρπώμεσθα γόοιο; ἦ τί μοι εἴδωλον τόδʼ ἀγαυὴ Περσεφόνεια ὤτρυνʼ, ὄφρʼ ἔτι μᾶλλον ὀδυρόμενος στεναχίζω;"
235,32,87,"Homer, Iliad 10.284-10.294",pra|req,271,"σοὶ δʼ αὖ ἐγὼ ῥέξω βοῦν ἦνιν εὐρυμέτωπον ἀδμήτην, ἣν οὔ πω ὑπὸ ζυγὸν ἤγαγεν ἀνήρ· τήν τοι ἐγὼ ῥέξω χρυσὸν κέρασιν περιχεύας."
236,32,263,"Homer, Odyssey 3.375-3.384",del,757,"σοὶ δʼ αὖ ἐγὼ ῥέξω βοῦν ἦνιν εὐρυμέτωπον ἀδμήτην, ἣν οὔ πω ὑπὸ ζυγὸν ἤγαγεν ἀνήρ· τήν τοι ἐγὼ ῥέξω χρυσὸν κέρασιν περιχεύας."
