,cluster,id,label,dices_tags,dices_speech_id,text
536,240,1077,"Homer, Odyssey 11.100-11.137",inf|war,943,"νόστον δίζηαι μελιηδέα, φαίδιμʼ Ὀδυσσεῦ· τὸν δέ τοι ἀργαλέον θήσει θεός· οὐ γὰρ ὀίω λήσειν ἐννοσίγαιον, ὅ τοι κότον ἔνθετο θυμῷ χωόμενος ὅτι οἱ υἱὸν φίλον ἐξαλάωσας. ἀλλʼ ἔτι μέν κε καὶ ὣς κακά περ πάσχοντες ἵκοισθε, αἴ κʼ ἐθέλῃς σὸν θυμὸν ἐρυκακέειν καὶ ἑταίρων, ὁππότε κε πρῶτον πελάσῃς ἐυεργέα νῆα Θρινακίῃ νήσῳ, προφυγὼν ἰοειδέα πόντον, βοσκομένας δʼ εὕρητε βόας καὶ ἴφια μῆλα Ἠελίου, ὃς πάντʼ ἐφορᾷ καὶ πάντʼ ἐπακούει. τὰς εἰ μέν κʼ ἀσινέας ἐάᾳς νόστου τε μέδηαι, καί κεν ἔτʼ εἰς Ἰθάκην κακά περ πάσχοντες ἵκοισθε· εἰ δέ κε σίνηαι, τότε τοι τεκμαίρομʼ ὄλεθρον, νηί τε καὶ ἑτάροις. αὐτὸς δʼ εἴ πέρ κεν ἀλύξῃς, ὀψὲ κακῶς νεῖαι, ὀλέσας ἄπο πάντας ἑταίρους, νηὸς ἐπʼ ἀλλοτρίης· δήεις δʼ ἐν πήματα οἴκῳ, ἄνδρας ὑπερφιάλους, οἵ τοι βίοτον κατέδουσι μνώμενοι ἀντιθέην ἄλοχον καὶ ἕδνα διδόντες. ἀλλʼ ἦ τοι κείνων γε βίας ἀποτίσεαι ἐλθών· αὐτὰρ ἐπὴν μνηστῆρας ἐνὶ μεγάροισι τεοῖσι κτείνῃς ἠὲ δόλῳ ἢ ἀμφαδὸν ὀξέι χαλκῷ, ἔρχεσθαι δὴ ἔπειτα λαβὼν ἐυῆρες ἐρετμόν, εἰς ὅ κε τοὺς ἀφίκηαι οἳ οὐκ ἴσασι θάλασσαν ἀνέρες, οὐδέ θʼ ἅλεσσι μεμιγμένον εἶδαρ ἔδουσιν· οὐδʼ ἄρα τοί γʼ ἴσασι νέας φοινικοπαρῄους οὐδʼ ἐυήρεʼ ἐρετμά, τά τε πτερὰ νηυσὶ πέλονται. σῆμα δέ τοι ἐρέω μάλʼ ἀριφραδές, οὐδέ σε λήσει· ὁππότε κεν δή τοι συμβλήμενος ἄλλος ὁδίτης φήῃ ἀθηρηλοιγὸν ἔχειν ἀνὰ φαιδίμῳ ὤμῳ, καὶ τότε δὴ γαίῃ πήξας ἐυῆρες ἐρετμόν, ῥέξας ἱερὰ καλὰ Ποσειδάωνι ἄνακτι, ἀρνειὸν ταῦρόν τε συῶν τʼ ἐπιβήτορα κάπρον, οἴκαδʼ ἀποστείχειν ἔρδειν θʼ ἱερᾶς ἑκατόμβας ἀθανάτοισι θεοῖσι, τοὶ οὐρανὸν εὐρὺν ἔχουσι, πᾶσι μάλʼ ἑξείης. θάνατος δέ τοι ἐξ ἁλὸς αὐτῷ ἀβληχρὸς μάλα τοῖος ἐλεύσεται, ὅς κέ σε πέφνῃ γήραι ὕπο λιπαρῷ ἀρημένον· ἀμφὶ δὲ λαοὶ ὄλβιοι ἔσσονται. τὰ δέ τοι νημερτέα εἴρω."
537,241,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"διογενὲς Λαερτιάδη, πολυμήχανʼ Ὀδυσσεῦ, μή τί τοι ἡγεμόνος γε ποθὴ παρὰ νηὶ μελέσθω, ἱστὸν δὲ στήσας, ἀνά θʼ ἱστία λευκὰ πετάσσας ἧσθαι· τὴν δέ κέ τοι πνοιὴ Βορέαο φέρῃσιν. ἀλλʼ ὁπότʼ ἂν δὴ νηὶ διʼ Ὠκεανοῖο περήσῃς, ἔνθʼ ἀκτή τε λάχεια καὶ ἄλσεα Περσεφονείης, μακραί τʼ αἴγειροι καὶ ἰτέαι ὠλεσίκαρποι, νῆα μὲν αὐτοῦ κέλσαι ἐπʼ Ὠκεανῷ βαθυδίνῃ, αὐτὸς δʼ εἰς Ἀίδεω ἰέναι δόμον εὐρώεντα. ἔνθα μὲν εἰς Ἀχέροντα Πυριφλεγέθων τε ῥέουσιν Κώκυτός θʼ, ὃς δὴ Στυγὸς ὕδατός ἐστιν ἀπορρώξ, πέτρη τε ξύνεσίς τε δύω ποταμῶν ἐριδούπων· ἔνθα δʼ ἔπειθʼ, ἥρως, χριμφθεὶς πέλας, ὥς σε κελεύω, βόθρον ὀρύξαι, ὅσον τε πυγούσιον ἔνθα καὶ ἔνθα, ἀμφʼ αὐτῷ δὲ χοὴν χεῖσθαι πᾶσιν νεκύεσσιν, πρῶτα μελικρήτῳ, μετέπειτα δὲ ἡδέι οἴνῳ, τὸ τρίτον αὖθʼ ὕδατι· ἐπὶ δʼ ἄλφιτα λευκὰ παλύνειν. πολλὰ δὲ γουνοῦσθαι νεκύων ἀμενηνὰ κάρηνα, ἐλθὼν εἰς Ἰθάκην στεῖραν βοῦν, ἥ τις ἀρίστη, ῥέξειν ἐν μεγάροισι πυρήν τʼ ἐμπλησέμεν ἐσθλῶν, Τειρεσίῃ δʼ ἀπάνευθεν ὄιν ἱερευσέμεν οἴῳ παμμέλανʼ, ὃς μήλοισι μεταπρέπει ὑμετέροισιν. αὐτὰρ ἐπὴν εὐχῇσι λίσῃ κλυτὰ ἔθνεα νεκρῶν, ἔνθʼ ὄιν ἀρνειὸν ῥέζειν θῆλύν τε μέλαιναν εἰς Ἔρεβος στρέψας, αὐτὸς δʼ ἀπονόσφι τραπέσθαι ἱέμενος ποταμοῖο ῥοάων· ἔνθα δὲ πολλαὶ ψυχαὶ ἐλεύσονται νεκύων κατατεθνηώτων. δὴ τότʼ ἔπειθʼ ἑτάροισιν ἐποτρῦναι καὶ ἀνῶξαι μῆλα, τὰ δὴ κατάκειτʼ ἐσφαγμένα νηλέι χαλκῷ, δείραντας κατακῆαι, ἐπεύξασθαι δὲ θεοῖσιν, ἰφθίμῳ τʼ Ἀίδῃ καὶ ἐπαινῇ Περσεφονείῃ· αὐτὸς δὲ ξίφος ὀξὺ ἐρυσσάμενος παρὰ μηροῦ ἧσθαι, μηδὲ ἐᾶν νεκύων ἀμενηνὰ κάρηνα αἵματος ἆσσον ἴμεν, πρὶν Τειρεσίαο πυθέσθαι. ἔνθα τοι αὐτίκα μάντις ἐλεύσεται, ὄρχαμε λαῶν, ὅς κέν τοι εἴπῃσιν ὁδὸν καὶ μέτρα κελεύθου νόστον θʼ, ὡς ἐπὶ πόντον ἐλεύσεαι ἰχθυόεντα. "
538,241,1066,"Homer, Odyssey 10.504-10.540",ins|res,936,"διογενὲς Λαερτιάδη, πολυμήχανʼ Ὀδυσσεῦ, μή τί τοι ἡγεμόνος γε ποθὴ παρὰ νηὶ μελέσθω, ἱστὸν δὲ στήσας, ἀνά θʼ ἱστία λευκὰ πετάσσας ἧσθαι· τὴν δέ κέ τοι πνοιὴ Βορέαο φέρῃσιν. ἀλλʼ ὁπότʼ ἂν δὴ νηὶ διʼ Ὠκεανοῖο περήσῃς, ἔνθʼ ἀκτή τε λάχεια καὶ ἄλσεα Περσεφονείης, μακραί τʼ αἴγειροι καὶ ἰτέαι ὠλεσίκαρποι, νῆα μὲν αὐτοῦ κέλσαι ἐπʼ Ὠκεανῷ βαθυδίνῃ, αὐτὸς δʼ εἰς Ἀίδεω ἰέναι δόμον εὐρώεντα. ἔνθα μὲν εἰς Ἀχέροντα Πυριφλεγέθων τε ῥέουσιν Κώκυτός θʼ, ὃς δὴ Στυγὸς ὕδατός ἐστιν ἀπορρώξ, πέτρη τε ξύνεσίς τε δύω ποταμῶν ἐριδούπων· ἔνθα δʼ ἔπειθʼ, ἥρως, χριμφθεὶς πέλας, ὥς σε κελεύω, βόθρον ὀρύξαι, ὅσον τε πυγούσιον ἔνθα καὶ ἔνθα, ἀμφʼ αὐτῷ δὲ χοὴν χεῖσθαι πᾶσιν νεκύεσσιν, πρῶτα μελικρήτῳ, μετέπειτα δὲ ἡδέι οἴνῳ, τὸ τρίτον αὖθʼ ὕδατι· ἐπὶ δʼ ἄλφιτα λευκὰ παλύνειν. πολλὰ δὲ γουνοῦσθαι νεκύων ἀμενηνὰ κάρηνα, ἐλθὼν εἰς Ἰθάκην στεῖραν βοῦν, ἥ τις ἀρίστη, ῥέξειν ἐν μεγάροισι πυρήν τʼ ἐμπλησέμεν ἐσθλῶν, Τειρεσίῃ δʼ ἀπάνευθεν ὄιν ἱερευσέμεν οἴῳ παμμέλανʼ, ὃς μήλοισι μεταπρέπει ὑμετέροισιν. αὐτὰρ ἐπὴν εὐχῇσι λίσῃ κλυτὰ ἔθνεα νεκρῶν, ἔνθʼ ὄιν ἀρνειὸν ῥέζειν θῆλύν τε μέλαιναν εἰς Ἔρεβος στρέψας, αὐτὸς δʼ ἀπονόσφι τραπέσθαι ἱέμενος ποταμοῖο ῥοάων· ἔνθα δὲ πολλαὶ ψυχαὶ ἐλεύσονται νεκύων κατατεθνηώτων. δὴ τότʼ ἔπειθʼ ἑτάροισιν ἐποτρῦναι καὶ ἀνῶξαι μῆλα, τὰ δὴ κατάκειτʼ ἐσφαγμένα νηλέι χαλκῷ, δείραντας κατακῆαι, ἐπεύξασθαι δὲ θεοῖσιν, ἰφθίμῳ τʼ Ἀίδῃ καὶ ἐπαινῇ Περσεφονείῃ· αὐτὸς δὲ ξίφος ὀξὺ ἐρυσσάμενος παρὰ μηροῦ ἧσθαι, μηδὲ ἐᾶν νεκύων ἀμενηνὰ κάρηνα αἵματος ἆσσον ἴμεν, πρὶν Τειρεσίαο πυθέσθαι. ἔνθα τοι αὐτίκα μάντις ἐλεύσεται, ὄρχαμε λαῶν, ὅς κέν τοι εἴπῃσιν ὁδὸν καὶ μέτρα κελεύθου νόστον θʼ, ὡς ἐπὶ πόντον ἐλεύσεαι ἰχθυόεντα."
539,243,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"πῇ δὴ αὖτʼ, ὦ δύστηνε, διʼ ἄκριας ἔρχεαι οἶος, χώρου ἄιδρις ἐών; ἕταροι δέ τοι οἵδʼ ἐνὶ Κίρκης ἔρχαται ὥς τε σύες πυκινοὺς κευθμῶνας ἔχοντες. ἦ τοὺς λυσόμενος δεῦρʼ ἔρχεαι; οὐδέ σέ φημι αὐτὸν νοστήσειν, μενέεις δὲ σύ γʼ, ἔνθα περ ἄλλοι. ἀλλʼ ἄγε δή σε κακῶν ἐκλύσομαι ἠδὲ σαώσω. τῆ, τόδε φάρμακον ἐσθλὸν ἔχων ἐς δώματα Κίρκης ἔρχευ, ὅ κέν τοι κρατὸς ἀλάλκῃσιν κακὸν ἦμαρ. πάντα δέ τοι ἐρέω ὀλοφώια δήνεα Κίρκης. τεύξει τοι κυκεῶ, βαλέει δʼ ἐν φάρμακα σίτῳ. ἀλλʼ οὐδʼ ὣς θέλξαι σε δυνήσεται· οὐ γὰρ ἐάσει φάρμακον ἐσθλόν, ὅ τοι δώσω, ἐρέω δὲ ἕκαστα. ὁππότε κεν Κίρκη σʼ ἐλάσῃ περιμήκεϊ ῥάβδῳ, δὴ τότε σὺ ξίφος ὀξὺ ἐρυσσάμενος παρὰ μηροῦ Κίρκῃ ἐπαῖξαι, ὥς τε κτάμεναι μενεαίνων. ἡ δέ σʼ ὑποδείσασα κελήσεται εὐνηθῆναι· ἔνθα σὺ μηκέτʼ ἔπειτʼ ἀπανήνασθαι θεοῦ εὐνήν, ὄφρα κέ τοι λύσῃ θʼ ἑτάρους αὐτόν τε κομίσσῃ· ἀλλὰ κέλεσθαί μιν μακάρων μέγαν ὅρκον ὀμόσσαι, μή τί τοι αὐτῷ πῆμα κακὸν βουλευσέμεν ἄλλο, μή σʼ ἀπογυμνωθέντα κακὸν καὶ ἀνήνορα θήῃ. "
540,243,1038,"Homer, Odyssey 10.281-10.301",del|ins,920,"πῇ δὴ αὖτʼ, ὦ δύστηνε, διʼ ἄκριας ἔρχεαι οἶος, χώρου ἄιδρις ἐών; ἕταροι δέ τοι οἵδʼ ἐνὶ Κίρκης ἔρχαται ὥς τε σύες πυκινοὺς κευθμῶνας ἔχοντες. ἦ τοὺς λυσόμενος δεῦρʼ ἔρχεαι; οὐδέ σέ φημι αὐτὸν νοστήσειν, μενέεις δὲ σύ γʼ, ἔνθα περ ἄλλοι. ἀλλʼ ἄγε δή σε κακῶν ἐκλύσομαι ἠδὲ σαώσω. τῆ, τόδε φάρμακον ἐσθλὸν ἔχων ἐς δώματα Κίρκης ἔρχευ, ὅ κέν τοι κρατὸς ἀλάλκῃσιν κακὸν ἦμαρ. πάντα δέ τοι ἐρέω ὀλοφώια δήνεα Κίρκης. τεύξει τοι κυκεῶ, βαλέει δʼ ἐν φάρμακα σίτῳ. ἀλλʼ οὐδʼ ὣς θέλξαι σε δυνήσεται· οὐ γὰρ ἐάσει φάρμακον ἐσθλόν, ὅ τοι δώσω, ἐρέω δὲ ἕκαστα. ὁππότε κεν Κίρκη σʼ ἐλάσῃ περιμήκεϊ ῥάβδῳ, δὴ τότε σὺ ξίφος ὀξὺ ἐρυσσάμενος παρὰ μηροῦ Κίρκῃ ἐπαῖξαι, ὥς τε κτάμεναι μενεαίνων. ἡ δέ σʼ ὑποδείσασα κελήσεται εὐνηθῆναι· ἔνθα σὺ μηκέτʼ ἔπειτʼ ἀπανήνασθαι θεοῦ εὐνήν, ὄφρα κέ τοι λύσῃ θʼ ἑτάρους αὐτόν τε κομίσσῃ· ἀλλὰ κέλεσθαί μιν μακάρων μέγαν ὅρκον ὀμόσσαι, μή τί τοι αὐτῷ πῆμα κακὸν βουλευσέμεν ἄλλο, μή σʼ ἀπογυμνωθέντα κακὸν καὶ ἀνήνορα θήῃ."
541,245,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"μῆτερ ἐμή, χρειώ με κατήγαγεν εἰς Ἀίδαο ψυχῇ χρησόμενον Θηβαίου Τειρεσίαο· οὐ γάρ πω σχεδὸν ἦλθον Ἀχαιΐδος, οὐδέ πω ἁμῆς γῆς ἐπέβην, ἀλλʼ αἰὲν ἔχων ἀλάλημαι ὀιζύν, ἐξ οὗ τὰ πρώτισθʼ ἑπόμην Ἀγαμέμνονι δίῳ Ἴλιον εἰς ἐύπωλον, ἵνα Τρώεσσι μαχοίμην. ἀλλʼ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον· τίς νύ σε κὴρ ἐδάμασσε τανηλεγέος θανάτοιο; ἦ δολιχὴ νοῦσος, ἦ Ἄρτεμις ἰοχέαιρα οἷς ἀγανοῖς βελέεσσιν ἐποιχομένη κατέπεφνεν; εἰπὲ δέ μοι πατρός τε καὶ υἱέος, ὃν κατέλειπον, ἢ ἔτι πὰρ κείνοισιν ἐμὸν γέρας, ἦέ τις ἤδη ἀνδρῶν ἄλλος ἔχει, ἐμὲ δʼ οὐκέτι φασὶ νέεσθαι. εἰπὲ δέ μοι μνηστῆς ἀλόχου βουλήν τε νόον τε, ἠὲ μένει παρὰ παιδὶ καὶ ἔμπεδα πάντα φυλάσσει ἦ ἤδη μιν ἔγημεν Ἀχαιῶν ὅς τις ἄριστος. "
542,245,1086,"Homer, Odyssey 11.164-11.179",que|res,947,"μῆτερ ἐμή, χρειώ με κατήγαγεν εἰς Ἀίδαο ψυχῇ χρησόμενον Θηβαίου Τειρεσίαο· οὐ γάρ πω σχεδὸν ἦλθον Ἀχαιΐδος, οὐδέ πω ἁμῆς γῆς ἐπέβην, ἀλλʼ αἰὲν ἔχων ἀλάλημαι ὀιζύν, ἐξ οὗ τὰ πρώτισθʼ ἑπόμην Ἀγαμέμνονι δίῳ Ἴλιον εἰς ἐύπωλον, ἵνα Τρώεσσι μαχοίμην. ἀλλʼ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον· τίς νύ σε κὴρ ἐδάμασσε τανηλεγέος θανάτοιο; ἦ δολιχὴ νοῦσος, ἦ Ἄρτεμις ἰοχέαιρα οἷς ἀγανοῖς βελέεσσιν ἐποιχομένη κατέπεφνεν; εἰπὲ δέ μοι πατρός τε καὶ υἱέος, ὃν κατέλειπον, ἢ ἔτι πὰρ κείνοισιν ἐμὸν γέρας, ἦέ τις ἤδη ἀνδρῶν ἄλλος ἔχει, ἐμὲ δʼ οὐκέτι φασὶ νέεσθαι. εἰπὲ δέ μοι μνηστῆς ἀλόχου βουλήν τε νόον τε, ἠὲ μένει παρὰ παιδὶ καὶ ἔμπεδα πάντα φυλάσσει ἦ ἤδη μιν ἔγημεν Ἀχαιῶν ὅς τις ἄριστος."
543,247,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"ὢ πόποι, ἦ μάλα δή με παλαίφατα θέσφαθʼ ἱκάνει. ἔσκε τις ἐνθάδε μάντις ἀνὴρ ἠύς τε μέγας τε, Τήλεμος Εὐρυμίδης, ὃς μαντοσύνῃ ἐκέκαστο καὶ μαντευόμενος κατεγήρα Κυκλώπεσσιν· ὅς μοι ἔφη τάδε πάντα τελευτήσεσθαι ὀπίσσω, χειρῶν ἐξ Ὀδυσῆος ἁμαρτήσεσθαι ὀπωπῆς. ἀλλʼ αἰεί τινα φῶτα μέγαν καὶ καλὸν ἐδέγμην ἐνθάδʼ ἐλεύσεσθαι, μεγάλην ἐπιειμένον ἀλκήν· νῦν δέ μʼ ἐὼν ὀλίγος τε καὶ οὐτιδανὸς καὶ ἄκικυς ὀφθαλμοῦ ἀλάωσεν, ἐπεί μʼ ἐδαμάσσατο οἴνῳ. ἀλλʼ ἄγε δεῦρʼ, Ὀδυσεῦ, ἵνα τοι πὰρ ξείνια θείω πομπήν τʼ ὀτρύνω δόμεναι κλυτὸν ἐννοσίγαιον· τοῦ γὰρ ἐγὼ πάϊς εἰμί, πατὴρ δʼ ἐμὸς εὔχεται εἶναι. αὐτὸς δʼ, αἴ κʼ ἐθέλῃσʼ, ἰήσεται, οὐδέ τις ἄλλος οὔτε θεῶν μακάρων οὔτε θνητῶν ἀνθρώπων. "
544,247,1012,"Homer, Odyssey 9.507-9.521",lam|thr,907,"ὢ πόποι, ἦ μάλα δή με παλαίφατα θέσφαθʼ ἱκάνει. ἔσκε τις ἐνθάδε μάντις ἀνὴρ ἠύς τε μέγας τε, Τήλεμος Εὐρυμίδης, ὃς μαντοσύνῃ ἐκέκαστο καὶ μαντευόμενος κατεγήρα Κυκλώπεσσιν· ὅς μοι ἔφη τάδε πάντα τελευτήσεσθαι ὀπίσσω, χειρῶν ἐξ Ὀδυσῆος ἁμαρτήσεσθαι ὀπωπῆς. ἀλλʼ αἰεί τινα φῶτα μέγαν καὶ καλὸν ἐδέγμην ἐνθάδʼ ἐλεύσεσθαι, μεγάλην ἐπιειμένον ἀλκήν· νῦν δέ μʼ ἐὼν ὀλίγος τε καὶ οὐτιδανὸς καὶ ἄκικυς ὀφθαλμοῦ ἀλάωσεν, ἐπεί μʼ ἐδαμάσσατο οἴνῳ. ἀλλʼ ἄγε δεῦρʼ, Ὀδυσεῦ, ἵνα τοι πὰρ ξείνια θείω πομπήν τʼ ὀτρύνω δόμεναι κλυτὸν ἐννοσίγαιον· τοῦ γὰρ ἐγὼ πάϊς εἰμί, πατὴρ δʼ ἐμὸς εὔχεται εἶναι. αὐτὸς δʼ, αἴ κʼ ἐθέλῃσʼ, ἰήσεται, οὐδέ τις ἄλλος οὔτε θεῶν μακάρων οὔτε θνητῶν ἀνθρώπων."
545,248,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"κριὲ πέπον, τί μοι ὧδε διὰ σπέος ἔσσυο μήλων ὕστατος; οὔ τι πάρος γε λελειμμένος ἔρχεαι οἰῶν, ἀλλὰ πολὺ πρῶτος νέμεαι τέρενʼ ἄνθεα ποίης μακρὰ βιβάς, πρῶτος δὲ ῥοὰς ποταμῶν ἀφικάνεις, πρῶτος δὲ σταθμόνδε λιλαίεαι ἀπονέεσθαι ἑσπέριος· νῦν αὖτε πανύστατος. ἦ σύ γʼ ἄνακτος ὀφθαλμὸν ποθέεις, τὸν ἀνὴρ κακὸς ἐξαλάωσε σὺν λυγροῖς ἑτάροισι δαμασσάμενος φρένας οἴνῳ, Οὖτις, ὃν οὔ πώ φημι πεφυγμένον εἶναι ὄλεθρον. εἰ δὴ ὁμοφρονέοις ποτιφωνήεις τε γένοιο εἰπεῖν ὅππῃ κεῖνος ἐμὸν μένος ἠλασκάζει· τῷ κέ οἱ ἐγκέφαλός γε διὰ σπέος ἄλλυδις ἄλλῃ θεινομένου ῥαίοιτο πρὸς οὔδεϊ, κὰδ δέ κʼ ἐμὸν κῆρ λωφήσειε κακῶν, τά μοι οὐτιδανὸς πόρεν Οὖτις. "
546,248,1004,"Homer, Odyssey 9.447-9.460",del|des,903,"κριὲ πέπον, τί μοι ὧδε διὰ σπέος ἔσσυο μήλων ὕστατος; οὔ τι πάρος γε λελειμμένος ἔρχεαι οἰῶν, ἀλλὰ πολὺ πρῶτος νέμεαι τέρενʼ ἄνθεα ποίης μακρὰ βιβάς, πρῶτος δὲ ῥοὰς ποταμῶν ἀφικάνεις, πρῶτος δὲ σταθμόνδε λιλαίεαι ἀπονέεσθαι ἑσπέριος· νῦν αὖτε πανύστατος. ἦ σύ γʼ ἄνακτος ὀφθαλμὸν ποθέεις, τὸν ἀνὴρ κακὸς ἐξαλάωσε σὺν λυγροῖς ἑτάροισι δαμασσάμενος φρένας οἴνῳ, Οὖτις, ὃν οὔ πώ φημι πεφυγμένον εἶναι ὄλεθρον. εἰ δὴ ὁμοφρονέοις ποτιφωνήεις τε γένοιο εἰπεῖν ὅππῃ κεῖνος ἐμὸν μένος ἠλασκάζει· τῷ κέ οἱ ἐγκέφαλός γε διὰ σπέος ἄλλυδις ἄλλῃ θεινομένου ῥαίοιτο πρὸς οὔδεϊ, κὰδ δέ κʼ ἐμὸν κῆρ λωφήσειε κακῶν, τά μοι οὐτιδανὸς πόρεν Οὖτις."
547,249,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"ἡμεῖς τοι Τροίηθεν ἀποπλαγχθέντες Ἀχαιοὶ παντοίοις ἀνέμοισιν ὑπὲρ μέγα λαῖτμα θαλάσσης, οἴκαδε ἱέμενοι, ἄλλην ὁδὸν ἄλλα κέλευθα ἤλθομεν· οὕτω που Ζεὺς ἤθελε μητίσασθαι. λαοὶ δʼ Ἀτρεΐδεω Ἀγαμέμνονος εὐχόμεθʼ εἶναι, τοῦ δὴ νῦν γε μέγιστον ὑπουράνιον κλέος ἐστί· τόσσην γὰρ διέπερσε πόλιν καὶ ἀπώλεσε λαοὺς πολλούς. ἡμεῖς δʼ αὖτε κιχανόμενοι τὰ σὰ γοῦνα ἱκόμεθʼ, εἴ τι πόροις ξεινήιον ἠὲ καὶ ἄλλως δοίης δωτίνην, ἥ τε ξείνων θέμις ἐστίν. ἀλλʼ αἰδεῖο, φέριστε, θεούς· ἱκέται δέ τοί εἰμεν, Ζεὺς δʼ ἐπιτιμήτωρ ἱκετάων τε ξείνων τε, ξείνιος, ὃς ξείνοισιν ἅμʼ αἰδοίοισιν ὀπηδεῖ. "
548,249,986,"Homer, Odyssey 9.259-9.271",inf|req|res,893,"ἡμεῖς τοι Τροίηθεν ἀποπλαγχθέντες Ἀχαιοὶ παντοίοις ἀνέμοισιν ὑπὲρ μέγα λαῖτμα θαλάσσης, οἴκαδε ἱέμενοι, ἄλλην ὁδὸν ἄλλα κέλευθα ἤλθομεν· οὕτω που Ζεὺς ἤθελε μητίσασθαι. λαοὶ δʼ Ἀτρεΐδεω Ἀγαμέμνονος εὐχόμεθʼ εἶναι, τοῦ δὴ νῦν γε μέγιστον ὑπουράνιον κλέος ἐστί· τόσσην γὰρ διέπερσε πόλιν καὶ ἀπώλεσε λαοὺς πολλούς. ἡμεῖς δʼ αὖτε κιχανόμενοι τὰ σὰ γοῦνα ἱκόμεθʼ, εἴ τι πόροις ξεινήιον ἠὲ καὶ ἄλλως δοίης δωτίνην, ἥ τε ξείνων θέμις ἐστίν. ἀλλʼ αἰδεῖο, φέριστε, θεούς· ἱκέται δέ τοί εἰμεν, Ζεὺς δʼ ἐπιτιμήτωρ ἱκετάων τε ξείνων τε, ξείνιος, ὃς ξείνοισιν ἅμʼ αἰδοίοισιν ὀπηδεῖ."
549,251,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"ὤ μοι, τέκνον ἐμόν, περὶ πάντων κάμμορε φωτῶν, οὔ τί σε Περσεφόνεια Διὸς θυγάτηρ ἀπαφίσκει, ἀλλʼ αὕτη δίκη ἐστὶ βροτῶν, ὅτε τίς κε θάνῃσιν· οὐ γὰρ ἔτι σάρκας τε καὶ ὀστέα ἶνες ἔχουσιν, ἀλλὰ τὰ μέν τε πυρὸς κρατερὸν μένος αἰθομένοιο δαμνᾷ, ἐπεί κε πρῶτα λίπῃ λεύκʼ ὀστέα θυμός, ψυχὴ δʼ ἠύτʼ ὄνειρος ἀποπταμένη πεπότηται. ἀλλὰ φόωσδε τάχιστα λιλαίεο· ταῦτα δὲ πάντα ἴσθʼ, ἵνα καὶ μετόπισθε τεῇ εἴπῃσθα γυναικί. "
550,251,1093,"Homer, Odyssey 11.216-11.224",del|res,950,"ὤ μοι, τέκνον ἐμόν, περὶ πάντων κάμμορε φωτῶν, οὔ τί σε Περσεφόνεια Διὸς θυγάτηρ ἀπαφίσκει, ἀλλʼ αὕτη δίκη ἐστὶ βροτῶν, ὅτε τίς κε θάνῃσιν· οὐ γὰρ ἔτι σάρκας τε καὶ ὀστέα ἶνες ἔχουσιν, ἀλλὰ τὰ μέν τε πυρὸς κρατερὸν μένος αἰθομένοιο δαμνᾷ, ἐπεί κε πρῶτα λίπῃ λεύκʼ ὀστέα θυμός, ψυχὴ δʼ ἠύτʼ ὄνειρος ἀποπταμένη πεπότηται. ἀλλὰ φόωσδε τάχιστα λιλαίεο· ταῦτα δὲ πάντα ἴσθʼ, ἵνα καὶ μετόπισθε τεῇ εἴπῃσθα γυναικί."
551,254,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"ὦ Κίρκη, πῶς γάρ με κέλεαι σοὶ ἤπιον εἶναι, ἥ μοι σῦς μὲν ἔθηκας ἐνὶ μεγάροισιν ἑταίρους, αὐτὸν δʼ ἐνθάδʼ ἔχουσα δολοφρονέουσα κελεύεις ἐς θάλαμόν τʼ ἰέναι καὶ σῆς ἐπιβήμεναι εὐνῆς, ὄφρα με γυμνωθέντα κακὸν καὶ ἀνήνορα θήῃς. οὐδʼ ἂν ἐγώ γʼ ἐθέλοιμι τεῆς ἐπιβήμεναι εὐνῆς, εἰ μή μοι τλαίης γε, θεά, μέγαν ὅρκον ὀμόσσαι μή τί μοι αὐτῷ πῆμα κακὸν βουλευσέμεν ἄλλο. "
552,254,1044,"Homer, Odyssey 10.337-10.344",del|req,923,"ὦ Κίρκη, πῶς γάρ με κέλεαι σοὶ ἤπιον εἶναι, ἥ μοι σῦς μὲν ἔθηκας ἐνὶ μεγάροισιν ἑταίρους, αὐτὸν δʼ ἐνθάδʼ ἔχουσα δολοφρονέουσα κελεύεις ἐς θάλαμόν τʼ ἰέναι καὶ σῆς ἐπιβήμεναι εὐνῆς, ὄφρα με γυμνωθέντα κακὸν καὶ ἀνήνορα θήῃς. οὐδʼ ἂν ἐγώ γʼ ἐθέλοιμι τεῆς ἐπιβήμεναι εὐνῆς, εἰ μή μοι τλαίης γε, θεά, μέγαν ὅρκον ὀμόσσαι μή τί μοι αὐτῷ πῆμα κακὸν βουλευσέμεν ἄλλο."
